Heure,Courant,Tension,Cellule_min,Cellule_max,Temp1,Temp4,SOC
389.446,9.1,378,3931,3945,20,19,74.6
390.231,9.1,378,3930,3945,20,19,74.6
391.059,9.1,378,3929,3946,20,19,74.6
391.858,9.1,378,3929,3945,20,19,74.6
392.654,9.0,378,3931,3946,20,19,74.6
393.446,8.9,378,3931,3945,20,19,74.6
394.259,8.9,378,3931,3945,20,19,74.6
395.059,9.2,378,3932,3944,20,19,74.6
395.834,9.0,378,3930,3946,20,19,74.6
396.636,9.1,378,3930,3947,20,19,74.6
397.457,9.0,378,3931,3945,20,19,74.6
398.257,8.9,378,3930,3946,20,19,74.6
399.042,9.1,378,3931,3946,20,19,74.6
399.827,9.2,378,3932,3946,20,19,74.6
400.638,9.2,378,3931,3945,20,19,74.6
401.466,8.9,378,3930,3946,20,19,74.6
402.263,9.1,378,3930,3946,20,19,74.6
403.093,9.0,378,3931,3947,20,19,74.6
403.885,8.9,378,3930,3946,20,19,74.6
404.745,9.1,378,3930,3947,20,19,74.6
405.554,9.2,378,3931,3946,20,19,74.6
406.393,9.1,378,3930,3946,20,19,74.6
407.205,9.0,378,3932,3946,20,19,74.6
407.976,9.0,378,3932,3946,20,19,74.6
408.766,8.9,378,3931,3946,20,19,74.6
409.586,9.0,378,3931,3946,20,19,74.6
410.416,9.1,378,3931,3946,20,19,74.6
411.206,9.2,378,3931,3946,20,19,74.6
412.029,9.2,378,3931,3946,20,19,74.6
412.81,9.2,378,3930,3946,20,19,74.6
413.604,9.0,378,3932,3946,20,19,74.6
414.395,9.0,378,3930,3946,20,19,74.6
415.225,9.1,378,3930,3947,20,19,74.6
416.007,9.1,378,3930,3947,20,19,74.6
416.864,9.2,378,3931,3946,20,19,74.6
417.655,9.1,378,3930,3946,20,19,74.6
418.488,9.0,378,3930,3946,20,19,74.6
419.258,8.9,378,3932,3946,20,19,74.6
420.05,9.0,378,3932,3946,20,19,74.6
420.821,9.0,378,3931,3946,20,19,74.6
421.635,9.2,378,3931,3946,20,19,74.6
422.426,9.2,378,3931,3948,20,19,74.6
423.217,8.9,378,3930,3946,20,19,74.6
424.043,9.0,378,3932,3946,20,19,74.6
424.836,9.0,378,3932,3946,20,19,74.6
425.607,9.1,378,3931,3946,20,19,74.6
426.418,9.1,378,3931,3947,20,19,74.6
427.25,9.2,378,3931,3947,20,19,74.6
428.02,9.2,378,3931,3946,20,19,74.6
428.816,-1.0,378,3927,3941,20,19,74.6
429.626,-0.9,378,3927,3941,20,19,74.6
430.458,-1.2,378,3927,3940,20,19,74.6
431.234,-1.0,378,3925,3941,20,19,74.6
0.0,0.0,377,3920,3933,20,19,74.6
0.779,-0.1,377,3919,3932,20,19,74.6
1.56,-0.2,377,3918,3934,20,19,74.6
2.391,-0.1,377,3918,3933,20,19,74.6
3.194,-0.1,377,3918,3932,20,19,74.6
3.989,0.0,377,3916,3933,20,19,74.6
4.783,0.0,377,3918,3933,20,19,74.6
5.591,-0.2,377,3919,3932,20,19,74.6
6.402,0.0,377,3919,3933,20,19,74.6
7.187,0.0,377,3918,3933,20,19,74.6
8.039,-0.1,377,3917,3932,20,19,74.6
8.809,-0.2,377,3918,3933,20,19,74.6
9.583,-0.1,377,3917,3933,20,19,74.6
10.386,-0.1,377,3919,3933,20,19,74.6
11.238,0.0,377,3918,3933,20,19,74.6
12.021,-0.1,377,3919,3932,20,19,74.6
12.811,-0.1,377,3918,3931,20,19,74.6
13.597,-0.1,377,3917,3933,20,19,74.6
14.439,-0.2,377,3917,3932,20,19,74.6
15.221,0.0,377,3917,3933,20,19,74.6
16.0,-0.2,377,3916,3933,20,19,74.6
16.784,0.0,377,3919,3932,20,19,74.6
17.632,-0.3,377,3918,3932,20,19,74.6
18.428,0.0,377,3919,3932,20,19,74.6
19.212,-0.1,377,3917,3933,20,19,74.6
20.031,-0.1,377,3917,3933,20,19,74.6
20.835,-0.1,377,3917,3932,20,19,74.6
21.628,-0.1,377,3917,3933,20,19,74.6
22.422,0.0,377,3919,3933,20,19,74.6
23.288,-0.1,377,3918,3933,20,19,74.6
24.062,0.0,377,3918,3932,20,19,74.6
24.847,-0.2,377,3917,3933,20,19,74.6
25.711,0.0,377,3918,3933,20,19,74.6
26.55,0.0,377,3917,3933,20,19,74.6
27.332,0.0,377,3918,3933,20,19,74.6
28.111,0.0,377,3918,3933,20,19,74.6
28.914,0.0,377,3919,3932,20,19,74.6
29.698,-0.2,377,3919,3933,20,19,74.6
30.479,-0.2,377,3917,3933,20,19,74.6
31.263,-0.1,377,3917,3933,20,19,74.6
32.147,-0.2,377,3917,3932,20,19,74.6
32.947,-0.1,377,3917,3931,20,19,74.6
33.729,-1.5,377,3916,3932,20,19,74.6
34.499,-1.3,377,3918,3931,20,19,74.6
35.335,-1.4,377,3918,3933,20,19,74.6
36.157,5.7,377,3921,3936,20,19,74.6
36.934,6.9,377,3921,3936,20,19,74.6
37.741,6.7,377,3921,3936,20,19,74.6
38.573,6.7,377,3921,3936,20,19,74.6
39.349,6.7,377,3921,3936,20,19,74.6
40.128,6.7,377,3923,3936,20,19,74.6
40.949,8.0,377,3923,3939,20,19,74.6
41.719,10.3,377,3923,3939,20,19,74.6
42.494,10.1,378,3925,3939,20,19,74.6
43.27,9.9,378,3924,3939,20,19,74.6
44.098,10.1,378,3925,3940,20,19,74.6
44.868,10.1,378,3926,3940,20,19,74.6
45.67,10.1,378,3924,3940,20,19,74.6
46.447,10.1,378,3926,3942,20,19,74.6
47.267,13.6,378,3926,3943,20,19,74.6
48.107,13.7,378,3927,3943,20,19,74.6
48.892,13.5,378,3927,3944,20,19,74.6
49.673,13.5,378,3929,3942,20,19,74.6
50.499,13.5,378,3928,3943,20,19,74.6
51.308,13.5,378,3929,3943,20,19,74.6
52.102,13.5,378,3928,3943,20,19,74.6
52.875,13.9,378,3929,3945,20,19,74.7
53.678,14.9,378,3929,3945,20,19,74.7
54.466,15.0,378,3931,3945,20,19,74.7
55.269,14.9,378,3931,3945,20,19,74.7
56.083,14.7,378,3931,3945,20,19,74.7
56.861,14.9,378,3930,3945,20,19,74.7
57.676,14.9,378,3929,3946,20,19,74.7
58.466,15.0,378,3930,3946,20,19,74.7
59.304,14.9,378,3931,3946,20,19,74.7
60.096,15.0,378,3933,3946,20,19,74.7
60.872,15.0,378,3932,3946,20,19,74.7
61.666,15.0,378,3931,3947,20,19,74.7
62.49,14.8,378,3931,3947,20,19,74.7
63.279,14.9,378,3932,3947,20,19,74.7
64.116,14.9,378,3931,3948,20,19,74.7
64.937,15.0,378,3932,3947,20,19,74.7
65.723,15.0,378,3932,3947,20,19,74.7
66.5,14.9,378,3933,3947,20,19,74.7
67.313,15.0,378,3932,3948,20,19,74.7
68.146,14.9,378,3934,3948,20,19,74.7
68.93,15.0,378,3932,3948,20,19,74.7
69.709,14.9,378,3932,3949,20,19,74.7
70.511,14.9,378,3933,3949,20,19,74.7
71.354,15.0,378,3933,3949,20,19,74.7
72.216,15.0,378,3934,3948,20,19,74.7
73.061,15.0,378,3933,3950,20,19,74.7
73.833,15.0,378,3934,3948,20,19,74.8
74.662,15.0,378,3934,3949,20,19,74.8
75.439,15.0,378,3934,3950,20,19,74.8
76.274,15.0,378,3933,3950,20,19,74.8
77.097,15.1,378,3934,3950,20,19,74.8
77.884,15.0,378,3934,3950,20,19,74.8
78.662,14.9,378,3934,3949,20,19,74.8
79.471,15.0,379,3936,3949,20,19,74.8
80.298,15.0,379,3936,3949,20,19,74.8
81.069,15.1,379,3935,3949,20,19,74.8
81.863,15.0,379,3935,3951,20,19,74.8
82.674,15.0,379,3934,3951,20,19,74.8
83.475,15.0,379,3935,3951,20,19,74.8
84.251,15.1,379,3934,3951,20,19,74.8
85.038,15.1,379,3937,3950,20,19,74.8
85.915,15.0,379,3937,3951,20,19,74.8
86.695,15.1,379,3937,3950,20,19,74.8
87.472,15.1,379,3935,3952,20,19,74.8
88.248,15.1,379,3935,3952,20,19,74.8
89.081,15.0,379,3934,3952,20,19,74.8
89.866,15.1,379,3936,3952,20,19,74.8
90.634,15.1,379,3937,3951,20,19,74.8
91.429,15.2,379,3936,3952,20,19,74.8
92.292,15.0,379,3937,3951,20,19,74.8
93.073,15.0,379,3936,3952,20,19,74.8
93.876,15.1,379,3936,3952,20,19,74.8
94.659,15.2,379,3936,3952,20,19,74.9
95.499,15.1,379,3936,3952,20,19,74.9
96.274,15.0,379,3937,3952,20,19,74.9
97.083,15.2,379,3938,3952,20,19,74.9
97.906,15.2,379,3936,3952,20,19,74.9
98.69,15.0,379,3936,3953,20,19,74.9
99.471,15.0,379,3937,3952,20,19,74.9
100.261,15.0,379,3938,3953,20,19,74.9
101.107,15.2,379,3936,3953,20,19,74.9
101.878,15.2,379,3938,3953,20,19,74.9
102.749,15.1,379,3939,3953,20,19,74.9
103.521,15.0,379,3939,3953,20,19,74.9
104.345,15.2,379,3937,3954,20,19,74.9
105.147,15.1,379,3937,3954,20,19,74.9
105.959,15.0,379,3937,3954,20,19,74.9
106.738,15.2,379,3938,3953,20,19,74.9
107.542,15.0,379,3939,3953,20,19,74.9
108.329,15.1,379,3939,3953,20,19,74.9
109.108,15.1,379,3939,3954,20,19,74.9
109.939,15.2,379,3938,3954,20,19,74.9
110.721,15.0,379,3938,3955,20,19,74.9
111.505,15.1,379,3939,3954,20,19,74.9
112.286,15.1,379,3940,3953,20,19,74.9
113.107,15.2,379,3940,3954,20,19,74.9
113.893,15.2,379,3939,3955,20,19,74.9
114.676,15.0,379,3939,3955,20,19,74.9
115.462,15.1,379,3938,3954,20,19,75.0
116.317,15.2,379,3939,3955,20,19,75.0
117.16,15.2,379,3939,3955,20,19,75.0
117.953,15.2,379,3939,3954,20,19,75.0
118.762,15.2,379,3941,3954,20,19,75.0
119.598,15.2,379,3940,3954,20,19,75.0
120.435,15.2,379,3941,3954,20,19,75.0
121.218,15.2,379,3940,3955,20,19,75.0
122.021,15.1,379,3939,3955,20,19,75.0
122.815,15.2,379,3939,3955,20,19,75.0
123.63,15.2,379,3939,3956,20,19,75.0
124.428,15.2,379,3939,3955,20,19,75.0
125.241,15.2,379,3939,3955,20,19,75.0
126.022,15.2,379,3941,3954,20,19,75.0
126.794,15.2,379,3940,3956,20,19,75.0
127.609,15.2,379,3939,3955,20,19,75.0
128.451,15.2,379,3941,3955,20,19,75.0
129.232,15.1,379,3940,3955,20,19,75.0
130.031,15.2,379,3941,3956,20,19,75.0
130.868,15.2,379,3942,3955,20,19,75.0
131.739,15.2,379,3940,3956,20,19,75.0
132.51,15.0,379,3942,3955,20,19,75.0
133.284,15.2,379,3941,3956,20,19,75.0
134.126,15.2,379,3941,3957,20,19,75.0
134.908,15.2,379,3940,3956,20,19,75.0
135.691,15.2,379,3939,3956,20,19,75.0
136.483,15.2,379,3941,3957,20,19,75.1
137.306,15.1,379,3946,3954,20,19,75.1
138.081,15.2,379,3942,3956,20,19,75.1
138.859,15.2,379,3940,3956,20,19,75.1
139.635,15.1,379,3941,3956,20,19,75.1
140.465,15.2,379,3940,3957,20,19,75.1
141.267,15.2,379,3941,3956,20,19,75.1
142.047,15.2,379,3943,3956,20,19,75.1
142.93,15.2,379,3943,3957,20,19,75.1
143.713,15.1,379,3942,3956,20,19,75.1
144.482,15.2,379,3941,3957,20,19,75.1
145.268,15.2,379,3941,3957,20,19,75.1
146.1,15.2,379,3942,3957,20,19,75.1
146.91,15.0,379,3942,3957,20,19,75.1
147.692,15.1,379,3943,3956,20,19,75.1
148.487,15.2,379,3943,3957,20,19,75.1
149.347,15.2,379,3943,3957,20,19,75.1
150.129,15.2,379,3943,3958,20,19,75.1
150.901,15.0,379,3941,3958,20,19,75.1
151.709,15.2,379,3943,3958,20,19,75.1
152.566,15.2,379,3942,3957,20,19,75.1
153.339,15.2,379,3942,3958,20,19,75.1
154.129,15.1,379,3945,3956,20,19,75.1
154.989,15.2,379,3944,3958,20,19,75.1
155.777,15.2,379,3943,3957,20,19,75.1
156.582,15.2,379,3942,3959,20,19,75.1
157.35,15.2,379,3942,3958,20,19,75.2
158.194,15.0,379,3942,3958,20,19,75.2
158.974,15.2,379,3942,3958,20,19,75.2
159.747,15.3,379,3943,3957,20,19,75.2
160.56,15.2,379,3944,3958,20,19,75.2
161.39,15.2,379,3945,3957,20,19,75.2
162.178,15.1,379,3943,3959,20,19,75.2
162.978,15.2,379,3943,3960,20,19,75.2
163.759,15.2,379,3943,3959,20,19,75.2
164.589,15.2,379,3943,3959,20,19,75.2
165.361,15.2,379,3945,3958,20,19,75.2
166.155,15.2,379,3944,3959,20,19,75.2
166.988,15.2,379,3944,3958,20,19,75.2
167.788,15.2,379,3943,3959,20,19,75.2
168.573,15.2,379,3943,3959,20,19,75.2
169.37,15.1,379,3942,3959,20,19,75.2
170.199,15.2,379,3943,3959,20,19,75.2
170.989,15.3,379,3947,3957,20,19,75.2
171.759,15.0,379,3945,3958,20,19,75.2
172.561,15.2,379,3944,3959,20,19,75.2
173.394,15.2,379,3944,3959,20,19,75.2
174.192,15.2,379,3943,3959,20,19,75.2
175.031,15.2,379,3944,3959,20,19,75.2
175.848,15.2,379,3944,3959,20,19,75.2
176.632,15.1,379,3943,3959,20,19,75.2
177.412,15.2,379,3945,3959,20,19,75.2
178.188,15.2,379,3943,3960,20,19,75.3
179.01,15.2,379,3944,3959,20,19,75.3
179.795,15.2,379,3944,3960,20,19,75.3
180.635,15.2,379,3944,3960,20,19,75.3
181.417,15.2,379,3944,3959,20,19,75.3
182.259,15.2,379,3944,3960,20,19,75.3
183.033,15.2,379,3946,3959,20,19,75.3
183.823,15.1,379,3946,3959,20,19,75.3
184.675,15.2,379,3945,3961,20,19,75.3
185.452,15.2,379,3944,3960,20,19,75.3
186.218,15.2,379,3944,3960,20,19,75.3
187.008,15.2,379,3946,3959,20,19,75.3
187.853,15.2,379,3945,3959,20,19,75.3
188.637,15.2,379,3945,3960,20,19,75.3
189.408,15.2,379,3944,3960,20,19,75.3
190.201,15.2,380,3944,3961,20,19,75.3
191.022,15.0,380,3944,3960,20,19,75.3
191.807,15.2,380,3944,3961,20,19,75.3
192.59,15.2,380,3946,3960,20,19,75.3
193.392,15.1,380,3946,3960,20,19,75.3
194.221,15.2,380,3946,3960,20,19,75.3
195.013,15.2,380,3945,3961,20,19,75.3
195.859,15.2,380,3945,3962,20,19,75.3
196.648,15.2,380,3945,3962,20,19,75.3
197.48,15.2,380,3945,3962,20,19,75.3
198.263,15.0,380,3945,3961,20,19,75.3
199.044,15.2,380,3946,3961,20,19,75.4
199.856,15.2,380,3945,3961,20,19,75.4
200.658,15.0,380,3944,3962,20,19,75.4
201.441,15.2,380,3945,3961,20,19,75.4
202.234,15.2,380,3945,3961,20,19,75.4
203.066,15.2,380,3945,3961,20,19,75.4
203.879,15.2,380,3945,3961,20,19,75.4
204.66,15.2,380,3949,3959,20,19,75.4
205.441,15.2,380,3947,3960,20,19,75.4
206.265,15.2,380,3946,3961,20,19,75.4
207.075,15.2,380,3946,3961,20,19,75.4
207.859,15.0,380,3946,3962,20,19,75.4
208.651,15.2,380,3945,3962,20,19,75.4
209.453,15.2,380,3948,3961,20,19,75.4
210.224,15.3,380,3947,3961,20,19,75.4
210.998,15.2,380,3947,3962,20,19,75.4
211.82,15.2,380,3946,3961,20,19,75.4
212.602,15.2,380,3946,3962,20,19,75.4
213.383,15.3,380,3947,3962,20,19,75.4
214.179,15.2,380,3948,3961,20,19,75.4
215.01,15.1,380,3947,3962,20,19,75.4
215.794,15.2,380,3947,3963,20,19,75.4
216.574,15.0,380,3945,3962,20,19,75.4
217.359,15.2,380,3947,3962,20,19,75.4
218.187,15.2,380,3947,3963,20,19,75.4
218.992,15.2,380,3947,3961,20,19,75.4
219.783,15.3,380,3948,3962,20,19,75.5
220.574,15.2,380,3947,3962,20,19,75.5
221.395,15.2,380,3947,3962,20,19,75.5
222.198,15.0,380,3946,3962,20,19,75.5
223.011,15.2,380,3947,3962,20,19,75.5
223.84,15.0,380,3948,3962,20,19,75.5
224.615,15.2,380,3948,3962,20,19,75.5
225.409,15.2,380,3948,3962,20,19,75.5
226.206,15.2,380,3947,3963,20,19,75.5
227.035,15.3,380,3947,3963,20,19,75.5
227.803,15.2,380,3947,3963,20,19,75.5
228.635,15.3,380,3946,3963,20,19,75.5
229.42,15.0,380,3947,3963,20,19,75.5
230.251,15.2,380,3947,3963,20,19,75.5
231.024,15.1,380,3948,3962,20,19,75.5
231.798,15.2,380,3947,3963,20,19,75.5
232.576,15.2,380,3947,3963,20,19,75.5
233.408,15.1,380,3947,3963,20,19,75.5
234.191,15.2,380,3947,3964,20,19,75.5
234.989,15.2,380,3949,3963,20,19,75.5
235.813,15.2,380,3947,3963,20,19,75.5
236.59,15.1,380,3947,3964,20,19,75.5
237.37,15.2,380,3947,3963,20,19,75.5
238.152,15.2,380,3947,3963,20,19,75.5
238.977,15.2,380,3947,3964,20,19,75.5
239.744,15.3,380,3950,3963,20,19,75.5
240.529,15.1,380,3948,3964,20,19,75.6
241.347,15.2,380,3949,3964,20,19,75.6
242.183,15.2,380,3949,3963,20,19,75.6
242.958,15.2,380,3948,3964,20,19,75.6
243.74,15.0,380,3948,3964,20,19,75.6
244.643,15.2,380,3948,3963,20,19,75.6
245.434,15.2,380,3948,3963,20,19,75.6
246.208,15.2,380,3950,3964,20,19,75.6
246.984,15.2,380,3948,3964,20,19,75.6
247.801,15.2,380,3948,3964,20,19,75.6
248.581,15.3,380,3948,3964,20,19,75.6
249.364,15.1,380,3948,3964,20,19,75.6
250.145,15.2,380,3950,3963,20,19,75.6
250.997,15.0,380,3950,3963,20,19,75.6
251.799,15.2,380,3950,3964,20,19,75.6
252.586,15.3,380,3949,3964,20,19,75.6
253.385,15.3,380,3948,3964,20,19,75.6
254.231,15.2,380,3949,3964,20,19,75.6
255.012,15.2,380,3949,3964,20,19,75.6
255.78,15.2,380,3949,3963,20,19,75.6
256.551,15.1,380,3950,3964,20,19,75.6
257.389,15.1,380,3949,3964,20,19,75.6
258.208,15.1,380,3949,3965,20,19,75.6
258.992,15.3,380,3948,3965,20,19,75.6
259.812,15.3,380,3949,3965,20,19,75.6
260.595,15.2,380,3948,3964,20,19,75.7
261.392,15.2,380,3951,3964,20,19,75.7
262.159,15.2,380,3950,3965,20,19,75.7
262.99,15.3,380,3949,3965,20,19,75.7
263.787,15.2,380,3949,3965,20,19,75.7
264.587,15.2,380,3949,3965,20,19,75.7
265.369,15.2,380,3948,3965,20,19,75.7
266.217,15.2,380,3949,3965,20,19,75.7
266.992,15.2,380,3950,3964,20,19,75.7
267.773,15.2,380,3951,3964,20,19,75.7
268.56,15.3,380,3949,3965,20,19,75.7
269.363,15.3,380,3949,3965,20,19,75.7
270.186,15.2,380,3948,3965,20,19,75.7
270.976,15.2,380,3949,3965,20,19,75.7
271.793,15.2,380,3951,3965,20,19,75.7
272.582,15.0,380,3951,3965,20,19,75.7
273.396,15.3,380,3950,3966,20,19,75.7
274.172,15.3,380,3949,3965,20,19,75.7
274.989,15.2,380,3950,3966,20,19,75.7
275.765,15.2,380,3950,3966,20,19,75.7
276.594,15.3,380,3950,3966,20,19,75.7
277.381,15.2,380,3951,3964,20,19,75.7
278.202,15.3,380,3951,3965,20,19,75.7
278.973,15.2,380,3950,3966,20,19,75.7
279.788,15.0,380,3950,3966,20,19,75.7
280.57,15.2,380,3950,3965,20,19,75.7
281.372,15.3,380,3950,3965,20,19,75.8
282.153,15.0,380,3952,3965,20,19,75.8
282.983,15.2,380,3952,3965,20,19,75.8
283.818,15.3,380,3950,3966,20,19,75.8
284.589,15.3,380,3951,3966,20,19,75.8
285.375,15.2,380,3951,3967,20,19,75.8
286.19,15.3,380,3950,3966,20,19,75.8
287.024,15.2,380,3949,3966,20,19,75.8
287.799,15.3,380,3952,3965,20,19,75.8
288.58,15.2,380,3952,3965,20,19,75.8
289.387,15.0,380,3950,3966,20,19,75.8
290.217,15.2,380,3951,3967,20,19,75.8
291.01,15.2,380,3951,3966,20,19,75.8
291.789,15.3,380,3950,3967,20,19,75.8
292.633,15.2,380,3951,3965,20,19,75.8
293.414,15.2,380,3952,3966,20,19,75.8
294.195,15.2,380,3952,3966,20,19,75.8
